"NL","101631734471","2016-08-09 01:42:03","2010-08-20 02:00:00","","BodyFat","3","2","2"
"NL","101631734495","2016-08-09 01:42:05","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734499","2016-08-09 01:42:05","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734500","2016-08-09 01:42:05","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734506","2016-08-09 01:42:05","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734507","2016-08-09 01:42:06","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","101631734511","2016-08-09 01:42:06","2010-08-20 02:00:00","","BodyFat","2","2","2"
"NL","109994328929","2016-08-09 01:38:56","2010-07-08 02:00:00","2110","BodyFat","2","2","2"
"NL","109994328943","2016-08-09 01:38:57","2010-07-08 02:00:00","2110","BodyFat","2","3","2"
"NL","109994928938","2016-08-09 01:38:57","2010-07-08 02:00:00","2110","BodyFat","3","3","2"
"NL","109999486183","2016-08-09 01:40:03","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","109999486190","2016-08-09 01:40:03","2010-07-26 02:00:00","2139","BodyFat","1","1","1"
"NL","109999486208","2016-08-09 01:40:03","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999486239","2016-08-09 01:40:04","2010-07-26 02:00:00","2139","BodyFat","1","1","2"
"NL","109999486277","2016-08-09 01:40:04","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","109999486277","2016-08-09 01:40:04","2010-07-26 02:00:00","2139","BodyFat","2","2","3"
"NL","109999486309","2016-08-09 01:39:55","2010-07-26 02:00:00","2139","BodyFat","1","2","2"
"NL","109999486309","2016-08-09 01:39:55","2010-07-26 02:00:00","2139","BodyFat","1","2","2"
"NL","109999486347","2016-08-09 01:39:56","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999486347","2016-08-09 01:39:55","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999486354","2016-08-09 01:39:52","2010-07-26 02:00:00","2139","BodyFat","1","1","1"
"NL","109999486361","2016-08-09 01:39:52","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
"NL","109999486378","2016-08-09 01:39:56","2010-07-26 02:00:00","2139","BodyFat","2","2","2"
